id,Place Name,created_at,favorite_count,full_text,quote_count,reply_count,retweet_count
60,Museum Layang-layang,Tue Aug 22 12:16:04 +0000 2023,1,T21 Maret 2003 Endang pun meresmikan tempat itu menjadi Museum Layang-Layang yang kini memiliki lebih dari 600 koleksi layang-layang. https://t.co/hbSUc3sLI1,0,1,1
60,Museum Layang-layang,Tue Aug 22 12:20:17 +0000 2023,1,Di tahun 2004 Endang pernah mendapat penghargaan pariwisata dari I Gede Ardika Menteri Kebudayaan dan Pariwisata saat itu. 13 tahun kemudian Museum Layang-Layang mendapat penghargaan dari Museum Rekor Indonesia (MURI). https://t.co/3SkW1wz4TC,0,1,0
60,Museum Layang-layang,Mon Oct 16 08:06:35 +0000 2023,16,hari ini ke museum layang layang untuk survey tugas kuliah dan kegiatan diakhirnya kita bisa buat layang layang https://t.co/BhLs4zK3p0,0,2,0
60,Museum Layang-layang,Tue Aug 22 12:28:40 +0000 2023,1,Nasib Museum Layang-Layang justru anjlok karena pandemi Covid-19. Museum sepi pengunjung. Ditambah anak-anak sekolah mulai belajar dari rumah. Jadi untuk apa ada field trip? Padahal sebelum pandemi dalam sehari kadang bisa datang 200-an pengunjung perhari karena field trip.,0,1,0
60,Museum Layang-layang,Tue Aug 22 12:28:41 +0000 2023,1,Simak tulisan selengkapnya dalam seri Jurno Karyawisata Ke Museum. https://t.co/zsz0UzZaWd,0,0,0
60,Museum Layang-layang,Thu Sep 28 04:23:16 +0000 2023,5,Guys yuk ikutan volunteer jadi kakak asuh di acara Wisata Edukasi ! Kegiatannya bakan seru banget. Jalan-jalan ke museum layang-layang mendampingi adik-adik asuh. For more info bisa ke Instagram @/minggucerdas dan @/idvolunteering ya ! https://t.co/fP51OFQhbj,1,2,2
60,Museum Layang-layang,Wed Aug 23 11:39:16 +0000 2023,6,Kami main ke Museum Layang-Layang Indonesia disini bisa bikin layangan sendiri tapi ga bisa diterbangin soalnya pohonnya gede-gede . https://t.co/FyJ3MKNmtf,0,0,0
60,Museum Layang-layang,Tue Aug 22 12:13:37 +0000 2023,23,Layang-layang bukan cuma permainan dalam beberapa kultur masyarakat layang-layang justru jadi alat untuk membantu manusia menemukan Tuhan memancing ikan sampai jadi alat berperang. Penasaran kami mengunjungi sebuah museum yang mungkin kamu tidak tau keberadaannya (A Thread) https://t.co/PWTwRa6yhF,2,2,4
60,Museum Layang-layang,Sun Dec 31 00:09:35 +0000 2023,1,Dibalik Gerbang Museum Layang-Layang ; Menyelami Dunia Warna di Udara https://t.co/oEwbfk5ABC,0,0,0
60,Museum Layang-layang,Mon Feb 12 15:51:18 +0000 2024,3,museum layang-layang https://t.co/cGZYTduGfG,0,0,0
60,Museum Layang-layang,Sat Feb 17 11:50:01 +0000 2024,79,Buah tangan dari acara #MembacaRadenSaleh di Museum Layang-Layang sebuah buku berjudul 𝙎𝙖𝙮𝙖 𝙎𝙤𝙚𝙧𝙞𝙖𝙙𝙞 &amp; 𝙏𝙖𝙣𝙖𝙝 𝘼𝙞𝙧 tentang Utami Suryadarma (istri dari Soeriadi Suryadarma salah satu pendiri Angkatan Udara Republik Indonesia). https://t.co/xE6afyHcMX,0,3,12
60,Museum Layang-layang,Sat Feb 17 13:55:44 +0000 2024,30,#MembacaRadenSaleh edisi ke-21. Museum Layang-layang Indonesia Pondok Labu - Jakarta Selatan 17 Feb 24. https://t.co/ZxTCD5i70x,0,0,8
60,Museum Layang-layang,Sun Mar 24 02:51:08 +0000 2024,1,21 Tahun Museum Layang-Layang Indonesia Mengabadikan Layangan dari Masa ke Masa https://t.co/CS3Afzqz5J #TempoTravel,0,0,1
60,Museum Layang-layang,Tue Aug 22 12:13:38 +0000 2023,1,Cerita museum ini berawal dari Endang Ernawati. Siapa yang menyangka sang pakar kecantikan rupanya ga cuma tertarik dengan kosmetika belaka. Ada kecintaan lainnya bagi Endang yakni layang-layang. Beliau berpetualang dari satu festival layang-layang ke festival lainnya. https://t.co/H3BcWAD5Eo,0,1,0
61,Margasatwa Muara Angke,Sat Jul 15 12:36:34 +0000 2023,6,Dalam rangka memperingati HUT ke-2 BSILHK Sekretariat BSILHK menyelenggarakan kegiatan penanaman mangrove secara terbuka di Suaka Margasatwa Muara Angke dan jalan santai di Kawasan Hutan Mangrove Pantai Indah Kapuk Sabtu 15 Juli 2023 Selamat Hari Ulang Tahun ke-2 BSILHK. https://t.co/O5lPNlVYEZ,0,0,2
61,Margasatwa Muara Angke,Mon Jul 17 02:02:09 +0000 2023,1,Dalam rangka memperingati Hari Ulang Tahun ke-2 BSILHK PUSTARHUT mengikuti kegiatan penanaman mangrove di Suaka Margasatwa Muara Angke dan jalan santai di Kawasan Hutan Mangrove Pantai Indah Kapuk Sabtu 15 Juli 2023. Selamat Hari Ulang Tahun ke-2 @bsilhk https://t.co/kAuNVaDIJg,0,0,0
62,Perpustakaan Nasional,Tue May 07 08:07:38 +0000 2024,2,Halo Mantaka! Dalam rangka memperingati Hari Ulang Tahun ke-44 Perpustakaan Nasional Pusat Pendidikan dan Pelatihan Perpustakaan Nasional Republik Indonesia mengundang Bapak/Ibu untuk menghadiri acara Didikkawan 6 dengan tema -c- https://t.co/YW5lHxAOdS,0,1,2
62,Perpustakaan Nasional,Thu May 02 09:16:36 +0000 2024,8,Menyapa kembali preambule Madilog mantra termagis yang pernah tertulis oleh seorang negarawan kita Datuk Tan Malaka terhadap hadirnya buku-buku perpustakaan dan urgensinya sebagai fortifikasi ilmu pengetahuan guna memupuk ghirah kebangsaan. Selamat Hari Pendidikan Nasional! https://t.co/IED1buBgFq,2,2,1
62,Perpustakaan Nasional,Wed Jul 19 01:00:01 +0000 2023,11,#SahabatPerpusnas Selamat Tahun Baru Islam 1 Muharam 1445 Hijriah. Semoga di tahun ini Allah SWT senantiasa memberi kita kesehatan kedamaian kebahagiaan dan kemudahan dalam hidup. Mari kita berhijrah menuju kebaikan https://t.co/1PAHJTuETI,0,0,9
62,Perpustakaan Nasional,Sat Jun 03 18:22:58 +0000 2023,16,Kalau ke kota baru salah satu tempat buat gue menyepi adalah perpustakaan. Niatnya nyepi ke BNF Richelieu Site (Perpustakaan Nasional Perancis) Paris gak taunya rame juga orang lagi nugas atau baca buku. Yaudah menikmati indahnya interiornya aja https://t.co/ctLYg8cLm6,0,1,4
62,Perpustakaan Nasional,Fri May 17 02:25:08 +0000 2024,2,Dirgahyau Perpustakaan Nasional Republik Indonesia yang ke-44. Merajut Asa Melayani Negeri untuk Mencerdaskan Bangsa. https://t.co/4CHbbherH5,0,1,0
62,Perpustakaan Nasional,Thu May 16 22:30:00 +0000 2024,15,#SahabatPerpusnas Hari Buku Nasional menjadi momentum untuk mengingatkan kita tentang pentingnya membaca dan peran buku dalam kehidupan. Semoga minat baca masyarakat Indonesia semakin meningkat dan budaya literasi semakin mengakar kuat. #haribukunasional #hut44perpusnas https://t.co/rEr2KKW48t,1,3,8
62,Perpustakaan Nasional,Fri Apr 19 06:57:34 +0000 2024,3,Jakarta - Kepala BPI bersama dengan Tim Kerja Pembangunan Desa mengadakan diskusi terkait rancangan pembuatan Draf SE Kementerian Desa PDTT dengan Perpustakaan Nasional RI di Ruang Kerja Kepala BPI (17/4). #KemendesaPDTT #BPIKemendesa #SDGsDesa #SatuDataIndonesia #MulaiDariDesa https://t.co/y1ZG4vL2sY,0,0,1
62,Perpustakaan Nasional,Thu May 16 03:46:05 +0000 2024,1,Pada hari Kamis 16 Mei 2024 pukul 09.00 WITA Jaksa Fungsional Kejaksaan Negeri Poso Fadly Ilham S.H. mewakili Bapak Kajari Poso dalam acara Kegiatan Pembudayaan Kegemaran Membaca Dirangkaikan dengan Peringatan Hari Perpustakaan Nasional ke-44 https://t.co/AvKAGjxtr9,0,0,0
62,Perpustakaan Nasional,Tue May 14 12:26:11 +0000 2024,4,#SahabatPerpusnas Hari pertama Rakornas Perpusnas diakhiri dengan 3 narasumber dari beberapa daerah yang memaparkan keunggulan dan keberhasilan mengelola perpustakaan dalam meningkatkan kegemaran membaca pemanfaatan naskah dan kesejahteraan masyarakat. #rakornasperpustakaan2024 https://t.co/vkP4mkUfYl,0,0,2
62,Perpustakaan Nasional,Fri May 17 01:36:25 +0000 2024,2,Selamat Hari Buku Nasional 17 Mei 2024 Melalui Buku Kita Biaa Menjelajahi Dunia Tanpa Batas Teruslah Membaca dan Memperkaya Wawasan #salamliterasi #perpustakaanprovjateng #perpusprovjateng #perpustakaan #jateng #haribukunasional https://t.co/llYRK1TvuA,0,0,2
62,Perpustakaan Nasional,Thu Jun 15 05:36:32 +0000 2023,23,KUNJUNGAN STUDI BANDING PERPUSTAKAAN NASIONAL 15.06.23 || a thread https://t.co/7U6EYgIURW,0,1,5
62,Perpustakaan Nasional,Fri Apr 05 02:43:42 +0000 2024,11,Hai Mantaka! Siapa yang sudah siap mengikuti Pelatihan Kepustakawanan? Mintaka meluncurkan jadwal Pelatihan Kepustakawanan Triwulan 2 Tahun 2024! Yuk cek Jadwal Pelatihan Kepustakawanan Tahun 2024 melalui akses tautan berikut https://t.co/YdRwJMdqu9 -c- https://t.co/hQGVxCz9Zn,1,3,4
62,Perpustakaan Nasional,Thu Jun 29 14:36:18 +0000 2023,2,Selamat Hari Keluarga Nasional Selamat merayakan bersama keluarga tercinta #keluargakerencegahstunting #arpusdalamongan #lamonganmegilan https://t.co/VWXAjDd8SG,0,0,2
62,Perpustakaan Nasional,Sun Jan 14 02:11:39 +0000 2024,6,Seneng bgt bisa ngerasain fasilitas perpustakaan nasional ini 24 jam pula bisa ngambil peminjem buku [cm] https://t.co/4Ze0CZdzbd,0,1,0
62,Perpustakaan Nasional,Sun Jan 07 14:40:04 +0000 2024,2,Terima kasih selayaknya studio dikasih kesempatan untuk berpameran. masih akan berlanjut sampai tanggal 11 di perpustakaan nasional tapi akunya gada HAHA. https://t.co/ieKz2bIZ2V,0,1,0
62,Perpustakaan Nasional,Tue Jan 09 08:26:39 +0000 2024,1,Selasa 09 Januari 2023 bertempat di Ruang Perpustakaan Kejaksaan Negeri Penajam Paser Utara telah dilaksanakan Pembukaan Rapat Kerja Nasional Kejaksaan Republik Indonesia Tahun 2024 dengan Tema Meletakkan Fondasi Transformasi Penegakan Hukum Modern Menuju Indonesia Emas 2045 https://t.co/Oo8MudQLUZ,0,0,0
62,Perpustakaan Nasional,Fri Feb 23 12:25:47 +0000 2024,92,Perpustakaan Nasional Republik Indonesia (Perpusnas) menginisiasi program 10 ribu perpustakaan desa sebagai upaya membangun budaya baca masyarakat 10 ribu perpustakaan desa tersebut terdiri dari: 600 perpustakaan desa/kelurahan Transformasi Perpustakaan Berbasis Inklusi https://t.co/SR8jUXvpxj,0,0,29
62,Perpustakaan Nasional,Tue Feb 06 01:20:38 +0000 2024,3,Halo Mantaka! Pusat Pendidikan dan Pelatihan Perpustakaan Nasional RI mengundang Bapak/Ibu untuk menghadiri acara Didikkawan 4 dengan tema Cara Ampuh Menumbuhkan Minat Baca yang dilaksanakan pada: Rabu 7 Februari 2024 ⏰ 09:00 WIB - selesai https://t.co/1t8jiYAzos,0,1,1
62,Perpustakaan Nasional,Thu Mar 21 05:11:52 +0000 2024,1,Hai Mantaka! Selamat Hari Puisi Sedunia ~ Hari Puisi Sedunia ditujukan untuk menghargai dan merayakan puisi sebagai salah satu bentuk seni. https://t.co/WspAQcSFwz,0,1,1
62,Perpustakaan Nasional,Sat Mar 09 15:15:15 +0000 2024,7,ceritanya abis ngedate ke perpustakaan nasional ⭐ Jaehyun; ayo cepetan pulang ay udah sore bgt me; iya syg kuu otw uhuyyy #NSD #NctzenSelcaDay #NCTDREAM #JAEHYUN https://t.co/y2mOhdOfHU,1,4,6
62,Perpustakaan Nasional,Fri Feb 23 16:36:54 +0000 2024,4,perpustakaan nasional️ https://t.co/iWSpDG6cQC,0,3,0
62,Perpustakaan Nasional,Fri Mar 29 10:59:11 +0000 2024,5,Lt. 24 Perpustakaan Nasional RI https://t.co/X3yZ8a757T,0,2,0
62,Perpustakaan Nasional,Wed Mar 13 03:27:06 +0000 2024,56,Pagi ini kedatangan Kepala Badan Pangan Nasional P Arief Prasetyo Adi di Fadli Zon Library. Sy ajak berkeliling melihat-lihat koleksi perpustakaan dan diskusi peningkatan pengembangan pangan nasional. https://t.co/qMKeV4SSIO,1,10,3
62,Perpustakaan Nasional,Wed Jan 03 07:42:07 +0000 2024,24,Halo #SahabatPerpusnas Berikut kami informasikan jam layanan Perpusnas RI. Jam Operasional: Senin-Jumat 08.00 -21.00 WIB Sabtu-Minggu 09.00 -16.00 WIB Libur Nasional dan Cuti Bersama TUTUP *Tidak perlu daftar online GRATIS! #layananperpusnas #perpustakaannasional #ayokeperpusnas https://t.co/HRi3IdLdzl,0,4,8
62,Perpustakaan Nasional,Fri Jun 09 13:25:27 +0000 2023,1,Visitasi Tim Akreditasi Perpustakaan Nasional Perpustakaan Kemenkumham Kalsel Akan Tingkatkan Kualitas @kumham_kalsel #KumhamKalsel #FaisolAli Kanwil Kemenkumham Kalsel Faisol Ali https://t.co/gZ971VZoft,0,1,0
62,Perpustakaan Nasional,Fri Jul 07 05:15:12 +0000 2023,15,#SahabatPerpusnas 50 tahun tentu sudah banyak pencapaian yang didapat untuk mempertahankan eksistensi pustakawan. Selamat HUT Ikatan Pustakawan Indonesia Ke-50. Semoga semakin kompeten dan maju. https://t.co/vX7uyabGRS,0,2,13
62,Perpustakaan Nasional,Sun Jul 23 01:05:00 +0000 2023,22,Selamat Hari Anak Nasional #sahabatperpusnas Anak-anak adalah aset bangsa dan generasi penerus bangsa. Mari kita ambil peran dalam memberikan perlindungan semangat dan dukungan agar setiap anak bisa mencapai cita-citanya dan wujudkan Anak Terlindungi Indonesia Maju https://t.co/QT2L9AXGwk,1,0,10
62,Perpustakaan Nasional,Thu Jun 15 10:26:57 +0000 2023,1,Aku ke Perpustakaan Nasional; Kadang ke Pantai atau lagi bad mood ke Mall liat2 baju atau sepatu itu aja si sama nonton Bioskop https://t.co/xLTFTVexpQ,0,0,0
62,Perpustakaan Nasional,Mon Jul 10 01:08:28 +0000 2023,24,Nobar Perpusnas RI Bulan Juli 2023 Coco (A) Selasa 11 Juli 2023 Pukul 10.00 &amp; 13.00 WIB Clifford: The Big Red Dog (A) Kamis 13 Juli 2023 Pukul 10.00 &amp; 13.00 Registrasi: Via WA: Layanan Teater Mini (08568773370) Format: Nobar#Nama#JenisKelamin#Usia#JudulFilm#PilihanJamNobar https://t.co/sz8NZV171D,5,3,15
62,Perpustakaan Nasional,Wed Jul 26 06:19:10 +0000 2023,3,Enggak ada gangguan ada pasukan kita yang berjaga di sana di bandara itu dan bisa dikirim ke sana. Jadi isu tentang ada gangguan seperti itu tidak ada tegas Yudo ditemui di Perpustakaan Nasional #KiprahTNIDiPapua https://t.co/ZbeURSdZx3,0,1,3
62,Perpustakaan Nasional,Tue Jul 18 08:44:58 +0000 2023,16,Konferensi Perpustakaan Digital Indonesia (KPDI) ke-14 Tahun 2023 tanggal 9 - 11 Agustus 2023. Tema : Menggalang masa depan melalui preservasi digital pengetahuan lokal Indonesia (budaya pengetahuan dan pembelajaran) . Pendaftaran : https://t.co/xQbN85AdSU https://t.co/OEkRYknFiw,0,0,10
62,Perpustakaan Nasional,Sun Jul 23 05:51:51 +0000 2023,2,#nawakdispussipda peringatan Hari Anak Nasional merupakan momentum penting untuk menggugah kepedulian dan partisipasi seluruh komponen bangsa Indonesia dalam menjamin pemenuhan hak-hak anak. Anak Telindungi Indonesia Maju Selamat Hari Anak Nasional #han2023 #layanan https://t.co/IxUyGI8kbS,0,0,2
62,Perpustakaan Nasional,Sun Jul 23 00:15:00 +0000 2023,2,Hi Mantaka! Selamat Hari Anak Nasional ~ Pemimpin hebat berasal dari impian seorang anak. Ayo dukung setiap hak dan kebebasan anak untuk meraih cita-citanya! #pusdiklatperpusnas #perpusnas #sahabatperpusnas #jakarta #perpustakaan #pusdiklat #diklat #harianaknasional #harianak https://t.co/vfThSYWeMC,0,0,0
62,Perpustakaan Nasional,Mon Jul 03 01:11:34 +0000 2023,13,#SahabatPerpusnas Nobar Perpusnas RI Bulan Juli 2023 Encanto (A) - English Subtitle Selasa 4 Juli 2023 10.00 &amp; 13.00 WIB Jungle Cruise (R) - English Subtitle Kamis 6 Juli 2023 10.00 &amp; 13.00 Gratis!! Teater Mini Ruang Audio Visual Lantai 8 Perpustakaan Nasional https://t.co/LWpyKF4qPK,3,0,16
62,Perpustakaan Nasional,Thu Apr 18 07:40:00 +0000 2024,8380,Buku sejarah dan biografi tokoh-tokoh nasional dan dunia. Dulu rutin bersepeda ke perpustakaan untuk pinjam buku-buku sejarah dan biografi. Kalau saat ini sedang baca buku Revolusi karya David Van Reybrouck yang sebelumnya menulis buku laris Congo. Judulnya kata bahasa https://t.co/hNLKpWuANT,107,251,1422
62,Perpustakaan Nasional,Mon Jul 10 02:07:40 +0000 2023,1,Selamat hari Pustakawan Nasional 2023 dan selamat memperingati 50 tahun berdirinya organisasi profesi Ikatan Pustakawan Indonesia (IPI) https://t.co/Hv9tCL3L0H,0,1,0
62,Perpustakaan Nasional,Fri Jul 07 09:58:22 +0000 2023,42, Dalam keheningan perpustakaan tersimpanlah kekayaan pengetahuan. Terima kasih kepada para pustakawan yang menjaga gudang ilmu ini dengan sepenuh hati. SELAMAT HARI PUSTAKAWAN NASIONAL 2023‼️ https://t.co/pH5duxXn13,1,1,5
62,Perpustakaan Nasional,Sun May 19 05:31:22 +0000 2024,5,Seri Diskusi Naskah Nusantara #46 Perpustakaan Nasional bekerjasama dengan Masyarakat Pernaskahan Nusantara dan Lingkar Filologi Ciputat menyelenggarakan FGD dengan tema: Sastra Pesantren dalam Tradisi Pernaskahan dan Tantangannya bagi Santri Generasi Z. https://t.co/oqnj2XgziJ,0,0,2
62,Perpustakaan Nasional,Sat May 04 04:22:26 +0000 2024,1,Harga motor bekas kala itu sekitar tahun 1977 Sumber : Arsip Perpustakaan Nasional Vespa gak nyampek sejuta https://t.co/0UNQFsubkJ,0,0,0
62,Perpustakaan Nasional,Mon Apr 01 04:44:18 +0000 2024,1,Pusat Pendidikan dan Pelatihan Perpustakaan Nasional RI telah melaksanakan Penutupan Pelatihan Pengatalogan Deskriptif Berbasis RDA Angkatan I dan II pada hari Senin 1 April 2024 yang ditutup oleh Sri Wulansari S.Sos. selaku ketua kelompok Penyelenggaraan Pelatihan https://t.co/O7IoM8xRX3,0,1,0
62,Perpustakaan Nasional,Wed Mar 13 06:08:40 +0000 2024,5,#SahabatPerpusnas Nobar Perpusnas RI Bulan Maret 2024 Hafalan Shalat Delisa (SU) Kamis 14 Maret 2024 10.00 WIB Gratis! Teater Mini Ruang Audio Visual Lantai 8 Perpustakaan Nasional #perpusnasnobar https://t.co/qrUSeGie3J,2,0,0
62,Perpustakaan Nasional,Fri Sep 15 04:52:02 +0000 2023,62,‼️KABAR HEBAT KABAR GEMBIRA‼️ Alhamdulillah perpustakaan kita tercinta meraih JUARA 2 pada KLASTER II Lomba Perpustakaan SMA/SMK/MA Terbaik Tingkat Nasional 2023 yang diselenggarakan oleh Perpustakaan Nasional Terimakasih kepada seluruh pihak yang sudah berkontribusi https://t.co/UNO5Jz2h9s,4,1,11
62,Perpustakaan Nasional,Thu Sep 07 04:40:30 +0000 2023,35,BUKU GRATIS Di Perpustakaan Nasional lantai 9 ada buku naskah terjemah gratissss https://t.co/U7htxvxrHj,1,0,17
62,Perpustakaan Nasional,Sat Sep 16 06:29:19 +0000 2023,2,Belajar dulu. Perpustakaan Nasional https://t.co/pTVxTRGrvT,0,2,0
62,Perpustakaan Nasional,Thu Aug 17 09:08:06 +0000 2023,17,Tahukah kamu ada hidden gem di Perpustakaan Nasional lho! Di bagian depan Perpustakaan Nasional ada gedung heritage yang letaknya berada disamping gedung Cagar Budaya. Gedung ini merupakan Galeri Kepresidenan. Di gedung ini kalian bisa melihat perjalanan para pemimpin https://t.co/hms52F1B9z,0,1,6
62,Perpustakaan Nasional,Thu Sep 14 00:13:33 +0000 2023,29,Selamat Hari Kunjung Perpustakaan Nasional Bagiku perpustakaan merupakan unsur terpenting dari majunya literasi. Semoga pengadaan perpustakaan bisa menyeluruh hingga ke pelosok negeri. Apa harapanmu untuk perpustakaan di Indonesia? https://t.co/54kq3JfRiD,0,0,8
62,Perpustakaan Nasional,Fri Sep 22 09:45:26 +0000 2023,4,Dinas Perpustakaan dan Kearsipan Pesawaran menyabet piagam penghargaan dari Kepala Perpustakaan Nasional RI Muhammad Syarif Bando sebagai juara pada Bidang Transformasi Perpustakaan Berbasis Inklusi Sosial (TPBIS) dan masuk 10 besar untuk tingkat.. ~ Alam Ganjar Jalur Indonesia https://t.co/Un6Y32gAnb,0,2,3
62,Perpustakaan Nasional,Thu Sep 14 09:04:00 +0000 2023,14,/lt Share pengalaman kalian yang paling berkesan ketika mengunjungi suatu perpustakaan dong guys! (Boleh perpustakaan sekolah perpustakaan nasional perpustakaan daerah atau perpustakaan lainnya yang pernah kamu kunjungi) https://t.co/TvOfmSEvSi,0,3,3
62,Perpustakaan Nasional,Wed Sep 13 21:34:13 +0000 2023,1,Kemis Pon - Respati Palguna - Hari Nasional Kunjung Perpustakaan https://t.co/EoyxYXHvtQ,0,0,0
62,Perpustakaan Nasional,Sat Aug 12 10:22:52 +0000 2023,3,Esok saya akan melancarkan Program Tuisyen KAMI anjuran bersama oleh Jabatan Perpaduan Negara &amp; Integrasi Nasional Yayasan Sukarelawan Siswa dan Perpustakaan Negara Malaysia. https://t.co/qPYed2jnAs,0,0,0
62,Perpustakaan Nasional,Thu Sep 14 01:36:55 +0000 2023,2,Halo Mantaka! Selamat Hari Kunjungan Perpustakaan! Peringatan ini menjadi momen untuk meningkatkan literasi dan mewujukan cita-cita bangsa Indonesia melalui membaca buku. Yuk ajak keluarga dan teman Mantaka ke perpustakaan https://t.co/mqewnVk1jG,0,0,0
62,Perpustakaan Nasional,Mon Sep 18 06:00:00 +0000 2023,85,#SahabatPerpusnas Perpusnas punyai akses buku digital baru loh namanya Bintangpusnas Edu dan tersedia untuk Windows (PC) Android dan iOS. Simak video berikut untuk tata cara penggunaannya dan segera install aplikasinya di gawai kita #perpusnas #bintangpusnasedu #bukudigital https://t.co/pBxwIlH8DL,3,3,39
62,Perpustakaan Nasional,Tue Mar 12 12:18:47 +0000 2024,1,Alhamdulillah Pada hari Senin 4 Maret 2024 UHAMKA Choir diberikan amanah untuk berpatisipasi dalam mengisi acara Peluncuran Buku Jalan Baru Moderasi Beragama: Mensyukuri 66 Tahun Haedar Nashir yang dilaksanakan di Auditorium Perpustakaan Nasional RI. https://t.co/PWIZOWCsMT,0,0,0
62,Perpustakaan Nasional,Sun Sep 17 04:26:06 +0000 2023,15,SAFARI LITERASI DUTA BACA INDONESIA DI BOGOR 19-21 September 2023 https://t.co/zTnYzzoXly,1,1,6
62,Perpustakaan Nasional,Thu Sep 14 01:00:23 +0000 2023,26,Selamat Hari Kunjung Perpustakaan Kerabat Nara! Mau ke Perpustakaan Nasional bareng Nara enggak? #hariperingatan #harikunjungperpustakaan #narabahasa https://t.co/JH3atXXcUo,0,1,7
62,Perpustakaan Nasional,Wed Sep 27 00:09:18 +0000 2023,10,Perpustakaan Kab Jepara meraih Penghargaan Nasional dari Perpusnas R. I : 1. Inovasi Layanan Digital Terbaik 2. Inovasi Advokasi dan Kemitraan Terbaik 3. Cerita Dampak Layanan Perpustakaan. 4. Pemenang Lomba Foto Instagram. 5. Lifetime Achievement 2023 atas nama Khoirul Mizan https://t.co/4GNxMQHBv5,2,1,4
62,Perpustakaan Nasional,Thu Sep 14 01:00:01 +0000 2023,18,Selamat merayakan Hari Kunjung Perpustakaan #SahabatPerpusnas! Semoga perpustakaan dan informasi yang ada di dalamnya menginspirasi kita semua. Mari kita jaga perpustakaan sebagai salah satu tempat yang memupuk semangat belajar dan pengetahuan #perpusnas #harikunjungperpustakaan https://t.co/8uDC5xaKmY,0,0,14
62,Perpustakaan Nasional,Thu Sep 14 18:53:21 +0000 2023,5,26 Agustus kemarin ke perpustakaan nasional tempat paling ternyaman di jakarta yg gratis (sampai parkir) sering banget ke sini punya banyak cerita disini pic terakhir diambil pada lantai paling atas (24) pada malam hari https://t.co/zgECBIntvU,0,1,0
